0.080442905426,1863.0,4968.0,8073.0,11178.0,14283.0,17388.0,20493.0,23598.0,26703.0,29808.0,32913.0,36018.0
0.180457830429,1866.0,4976.0,8086.0,11196.0,14306.0,17416.0,20526.0,23636.0,26746.0,29856.0,32966.0,36076.0
0.280449867249,1869.0,4984.0,8099.0,11214.0,14329.0,17444.0,20559.0,23674.0,26789.0,29904.0,33019.0,36134.0
0.380457878113,1872.0,4992.0,8112.0,11232.0,14352.0,17472.0,20592.0,23712.0,26832.0,29952.0,33072.0,36192.0
0.479569911957,1875.0,5000.0,8125.0,11250.0,14375.0,17500.0,20625.0,23750.0,26875.0,30000.0,33125.0,36250.0
0.580621004105,1878.0,5008.0,8138.0,11268.0,14398.0,17528.0,20658.0,23788.0,26918.0,30048.0,33178.0,36308.0
0.679374933243,1881.0,5016.0,8151.0,11286.0,14421.0,17556.0,20691.0,23826.0,26961.0,30096.0,33231.0,36366.0
0.780768871307,1884.0,5024.0,8164.0,11304.0,14444.0,17584.0,20724.0,23864.0,27004.0,30144.0,33284.0,36424.0
0.881078004837,1887.0,5032.0,8177.0,11322.0,14467.0,17612.0,20757.0,23902.0,27047.0,30192.0,33337.0,36482.0
0.980619907379,1890.0,5040.0,8190.0,11340.0,14490.0,17640.0,20790.0,23940.0,27090.0,30240.0,33390.0,36540.0
1.08046984673,1893.0,5048.0,8203.0,11358.0,14513.0,17668.0,20823.0,23978.0,27133.0,30288.0,33443.0,36598.0
1.18058681488,1896.0,5056.0,8216.0,11376.0,14536.0,17696.0,20856.0,24016.0,27176.0,30336.0,33496.0,36656.0
1.28131580353,1899.0,5064.0,8229.0,11394.0,14559.0,17724.0,20889.0,24054.0,27219.0,30384.0,33549.0,36714.0
1.38059186935,1902.0,5072.0,8242.0,11412.0,14582.0,17752.0,20922.0,24092.0,27262.0,30432.0,33602.0,36772.0
1.47835898399,1905.0,5080.0,8255.0,11430.0,14605.0,17780.0,20955.0,24130.0,27305.0,30480.0,33655.0,36830.0
1.58048200607,1908.0,5088.0,8268.0,11448.0,14628.0,17808.0,20988.0,24168.0,27348.0,30528.0,33708.0,36888.0
1.6807448864,1911.0,5096.0,8281.0,11466.0,14651.0,17836.0,21021.0,24206.0,27391.0,30576.0,33761.0,36946.0
1.78063678741,1914.0,5104.0,8294.0,11484.0,14674.0,17864.0,21054.0,24244.0,27434.0,30624.0,33814.0,37004.0
1.88172483444,1917.0,5112.0,8307.0,11502.0,14697.0,17892.0,21087.0,24282.0,27477.0,30672.0,33867.0,37062.0
1.98047685623,1920.0,5120.0,8320.0,11520.0,14720.0,17920.0,21120.0,24320.0,27520.0,30720.0,33920.0,37120.0
2.08150696754,1923.0,5128.0,8333.0,11538.0,14743.0,17948.0,21153.0,24358.0,27563.0,30768.0,33973.0,37178.0
2.18174695969,1926.0,5136.0,8346.0,11556.0,14766.0,17976.0,21186.0,24396.0,27606.0,30816.0,34026.0,37236.0
2.28134584427,1929.0,5144.0,8359.0,11574.0,14789.0,18004.0,21219.0,24434.0,27649.0,30864.0,34079.0,37294.0
2.3806219101,1932.0,5152.0,8372.0,11592.0,14812.0,18032.0,21252.0,24472.0,27692.0,30912.0,34132.0,37352.0
2.48116278648,1935.0,5160.0,8385.0,11610.0,14835.0,18060.0,21285.0,24510.0,27735.0,30960.0,34185.0,37410.0
